TREE_ID,MP_CONST,NODE_TYPE,MP_SC_FLD,NODE_ID,TECH_NAME,_tree_id,PARENT_ID,TREE_TYPE,MP_SC_TAB
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5409072530,Prtry                                             ,/CGI_XML_CT_UNESCO_1,N_9044983380,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5443906990,Purp                                              ,/CGI_XML_CT_UNESCO_1,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5444661140,AnyBIC                                            ,/CGI_XML_CT_UNESCO_1,N_6406447170,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,XMAT,WAERS                         ,N_5451958180,Ccy                                               ,/CGI_XML_CT_UNESCO_1,N_2555466520,PAYM,FPAYH                         
/CGI_XML_CT_UNESCO_1          ,,TECH,                              ,N_5471809290,-AddtlRmtInf                                      ,/CGI_XML_CT_UNESCO_1,N_5163414480,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5473031100,CdOrPrtry                                         ,/CGI_XML_CT_UNESCO_1,N_4664202220,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5481550650,Id                                                ,/CGI_XML_CT_UNESCO_1,N_0200425770,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5483073050,Dept                                              ,/CGI_XML_CT_UNESCO_1,N_8311560080,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5498165460,Othr                                              ,/CGI_XML_CT_UNESCO_1,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5537717440,Cd                                                ,/CGI_XML_CT_UNESCO_1,N_6776022470,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5567336960,FrDt                                              ,/CGI_XML_CT_UNESCO_1,N_0831273940,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5581150580,Strd                                              ,/CGI_XML_CT_UNESCO_1,N_4360444640,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,TECH,                              ,N_5590447100,-Othr1                                            ,/CGI_XML_CT_UNESCO_1,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5597507430,Inf                                               ,/CGI_XML_CT_UNESCO_1,N_6294588020,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5605414550,Id                                                ,/CGI_XML_CT_UNESCO_1,N_0659954610,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,WHT,ELEM,                              ,N_5641744790,Rsn                                               ,/CGI_XML_CT_UNESCO_1,N_0287089780,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5649723900,Document                                          ,/CGI_XML_CT_UNESCO_1,ROOT        ,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5664097610,CtrySubDvsn                                       ,/CGI_XML_CT_UNESCO_1,N_1160789980,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,XMAT,WAERS                         ,N_5676304150,Ccy                                               ,/CGI_XML_CT_UNESCO_1,N_5904602850,PAYM,FPAYP                         
/CGI_XML_CT_UNESCO_1          ,,ELEM,TELF1                         ,N_5688811210,PhneNb                                            ,/CGI_XML_CT_UNESCO_1,N_2795997530,PAYM,FPAYH                         
/CGI_XML_CT_UNESCO_1          ,,TECH,                              ,N_5713102660,-ClrSysMmbId                                      ,/CGI_XML_CT_UNESCO_1,N_5831535930,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5720024450,DlvrTo                                            ,/CGI_XML_CT_UNESCO_1,N_3346275370,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5721093950,SchmeNm                                           ,/CGI_XML_CT_UNESCO_1,N_5498165460,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5721877200,PstCd                                             ,/CGI_XML_CT_UNESCO_1,N_1841606350,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5738631030,Cd                                                ,/CGI_XML_CT_UNESCO_1,N_9903102900,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5739748770,Tp                                                ,/CGI_XML_CT_UNESCO_1,N_2375997480,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5746361510,Cd                                                ,/CGI_XML_CT_UNESCO_1,N_5099563850,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5749715530,DtAndPlcOfBirth                                   ,/CGI_XML_CT_UNESCO_1,N_5957500630,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,XMAT,                              ,N_5752579380,xmlns:xsi                                         ,/CGI_XML_CT_UNESCO_1,N_5649723900,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5793586480,Issr                                              ,/CGI_XML_CT_UNESCO_1,N_0080854690,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5831535930,FinInstnId                                        ,/CGI_XML_CT_UNESCO_1,N_4795854920,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5834095640,SchmeNm                                           ,/CGI_XML_CT_UNESCO_1,N_8755405880,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5875883560,NbOfTxs                                           ,/CGI_XML_CT_UNESCO_1,N_7469163780,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5898097040,PrvcOfBirth                                       ,/CGI_XML_CT_UNESCO_1,N_5749715530,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5900076080,AdrLine                                           ,/CGI_XML_CT_UNESCO_1,N_5166812020,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5904602850,TtlTaxblBaseAmt                                   ,/CGI_XML_CT_UNESCO_1,N_5064979580,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,TECH,                              ,N_5941131490,-Ccy                                              ,/CGI_XML_CT_UNESCO_1,N_5207120400,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5957500630,PrvtId                                            ,/CGI_XML_CT_UNESCO_1,N_6582554760,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5958245800,Ctry                                              ,/CGI_XML_CT_UNESCO_1,N_5166812020,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5979192610,CdtDbtInd                                         ,/CGI_XML_CT_UNESCO_1,N_0287089780,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5990058830,Nb                                                ,/CGI_XML_CT_UNESCO_1,N_2089048150,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_5997260160,Cd                                                ,/CGI_XML_CT_UNESCO_1,N_2170156590,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,TECH,                              ,N_6054747370,-CdtrRefInf                                       ,/CGI_XML_CT_UNESCO_1,N_5163414480,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,TECH,                              ,N_6055967820,-ChqMtrtyDt                                       ,/CGI_XML_CT_UNESCO_1,N_3346275370,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,LANDL                         ,N_6056467140,Ctry                                              ,/CGI_XML_CT_UNESCO_1,N_8275352230,PAYM,FPAYP                         
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_6078887990,Prtry                                             ,/CGI_XML_CT_UNESCO_1,N_2303350700,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,TECH,                              ,N_6079209990,Dt2                                               ,/CGI_XML_CT_UNESCO_1,N_6294588020,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,TECH,                              ,N_6123792920,-CtryOfRes                                        ,/CGI_XML_CT_UNESCO_1,N_6210260290,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_6139351280,AdrLine                                           ,/CGI_XML_CT_UNESCO_1,N_8311560080,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_6152210270,Id                                                ,/CGI_XML_CT_UNESCO_1,N_4689323380,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,TECH,                              ,N_6177328380,-UltmtCdtr                                        ,/CGI_XML_CT_UNESCO_1,N_1139283400,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_6201892920,Othr                                              ,/CGI_XML_CT_UNESCO_1,N_3842760480,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_6202339700,Id                                                ,/CGI_XML_CT_UNESCO_1,N_8681835380,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_6210260290,Dbtr                                              ,/CGI_XML_CT_UNESCO_1,N_3816618790,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_6233706030,Cd                                                ,/CGI_XML_CT_UNESCO_1,N_6294588020,PAYM,                              
/CGI_XML_CT_UNESCO_1          ,,ELEM,WAERS                         ,N_6259365580,DscntApldAmt                                      ,/CGI_XML_CT_UNESCO_1,N_1235564610,PAYM,FPAYHX                        
/CGI_XML_CT_UNESCO_1          ,,ELEM,                              ,N_6263856470,Invcee                                            ,/CGI_XML_CT_UNESCO_1,N_5163414480,PAYM,                              
