fund,fund_type,link_type,wbs_objnr,wbs_posid,wbs_post1,n_commit_lines,ps_commit_open_2026,ps_budget_2026,ps_actual_2026,ps_pool_remaining,fm_revenue_2026,fm_consumed_2026,fm_pool_remaining,isbd_flag,state,commit_exceeds_fm,pre_flight_verdict
643CSI9009,313,HARD,PR00052627,643CSI9009.1,Personnel Costs,103,110847.91,,96930.42,-207778.33,-164.00,-96766.42,-96930.42,NO,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
526GLO2013,105,HARD,PR00053881,526GLO2013,Top WBS: Secondment of a Senior Programm,37,19161.47,144524.41,87585.60,37777.34,,-93923.78,-93923.78,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
526GLO2013,105,HARD,PR00057137,526GLO2013.1,WBS TC salalry temp,27,0.00,,,0.00,,-93923.78,-93923.78,NO,FM_ONLY_EXHAUSTED,NO,PASS
537RAS4002,105,HARD,PR00051650,537RAS4002,Top WBS: Cultural Heritage - A Driver of,28,63998.39,418583.32,86376.70,268208.23,-225.19,-93583.00,-93808.19,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
471RAF1000,,DERIVED,PR00049242,471RAF1000.2,The facility of the teacher training ins,63,808460.33,1015103.33,159364.14,47278.86,-23474.47,-69692.99,-93167.46,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
471RAF1000,,DERIVED,PR00049243,471RAF1000.3,Countries experience and knowledge are s,8,30276.40,167651.50,10176.88,127198.22,-23474.47,-69692.99,-93167.46,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
471RAF1000,,DERIVED,PR00049244,471RAF1000.4,Monitoring & Communication and external,7,12150.83,66832.51,33716.50,20965.18,-23474.47,-69692.99,-93167.46,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
471RAF1000,,DERIVED,PR00049241,471RAF1000.1,Primary and secondary teachers in the ta,4,1910.31,832897.39,44458.95,786528.13,-23474.47,-69692.99,-93167.46,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
664LIB0001,104,HARD,PR00016775,664LIB0001,Top WBS: Coordination and Partnership in,2,90087.65,497752.71,92297.06,315368.00,-37.04,-92420.81,-92457.85,NO,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570RLA1016,105,HARD,PR00053648,570RLA1016.4.2,Project Coordinator,9,17482.45,39757.78,8415.37,13859.96,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570RLA1016,105,HARD,PR00053644,570RLA1016.3.4.3,Activity 3.4.3: Supp,3,4765.90,13000.00,,8234.10,-49677.48,-41359.80,-91037.28,NO,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570RLA1016,105,HARD,PR00053640,570RLA1016.3.3.2,Activity 3.3.2: Deve,3,4485.55,5000.00,,514.45,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570RLA1016,105,HARD,PR00053649,570RLA1016.4.3,Technical Coordinato,5,2896.87,21605.43,13328.97,5379.59,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570RLA1016,105,HARD,PR00053642,570RLA1016.3.4.1,Activity 3.4.1: Prod,2,2803.47,3000.00,,196.53,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570RLA1016,105,HARD,PR00053643,570RLA1016.3.4.2,Activity 3.4.2: Deve,3,2803.47,3000.00,,196.53,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570RLA1016,105,HARD,PR00053637,570RLA1016.3.2.2,Activity 3.2.2: Sett,2,1682.08,2000.00,,317.92,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570RLA1016,105,HARD,PR00053636,570RLA1016.3.2.1,Activity 3.2.1: Deve,2,841.04,3093.37,1929.76,322.57,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570RLA1016,105,HARD,PR00053639,570RLA1016.3.3.1,Activity 3.3.1: Mapp,1,280.35,593.37,50.65,262.37,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570RLA1016,105,HARD,PR00053619,570RLA1016.1.1.3,Activity 1.1.3: Laun,2,0.00,6906.00,5471.43,1434.57,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PASS
570RLA1016,105,HARD,PR00053621,570RLA1016.1.2.1,Activity 1.2.1: Desi,1,0.00,10000.00,10000.00,0.00,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PASS
570RLA1016,105,HARD,PR00053622,570RLA1016.1.2.2,Activity 1.2.2: Plan,1,0.00,17000.00,17000.00,0.00,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PASS
570RLA1016,105,HARD,PR00053629,570RLA1016.2.2.1,Activity 2.2.1: Desi,1,0.00,10500.00,10500.00,0.00,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PASS
570RLA1016,105,HARD,PR00053630,570RLA1016.2.2.2,Activity 2.2.2: Impl,1,0.00,12000.00,12000.00,0.00,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PASS
570RLA1016,105,HARD,PR00053653,570RLA1016.5.1,Communication,2,0.00,6741.94,3451.17,3290.77,-49677.48,-41359.80,-91037.28,YES,FM_ONLY_EXHAUSTED,NO,PASS
570RLA1017,105,HARD,PR00056951,570RLA1017,Top WBS: Support Application of the SICA,50,11900.00,112622.81,85033.38,15689.43,-4027.14,-86819.46,-90846.60,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570MEX4002,105,HARD,PR00053180,570MEX4002.2.1.3,2.1.3  Recovery,26,47502.56,66140.62,15878.39,2759.67,-1661.88,-88545.94,-90207.82,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570MEX4002,105,HARD,PR00053160,570MEX4002.1.1.5,1.1.5 Training,40,26611.41,58186.58,31624.31,-49.14,-1661.88,-88545.94,-90207.82,YES,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570MEX4002,105,HARD,PR00053179,570MEX4002.2.1.2,2.1.2 Awareness,30,17286.33,20483.49,1971.34,1225.82,-1661.88,-88545.94,-90207.82,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570MEX4002,105,HARD,PR00053166,570MEX4002.1.3.1,1.3.1 Collectio,20,8259.65,16036.54,7768.27,8.62,-1661.88,-88545.94,-90207.82,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570MEX4002,105,HARD,PR00053184,570MEX4002.2.2.3,2.2.3 Strengthe,19,7046.19,16834.80,8778.74,1009.87,-1661.88,-88545.94,-90207.82,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570MEX4002,105,HARD,PR00053174,570MEX4002.1.4.4,1.4.4 The pilot,14,6772.17,18470.90,10665.83,1032.90,-1661.88,-88545.94,-90207.82,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570MEX4002,105,HARD,PR00053159,570MEX4002.1.1.4,1.1.4 Consultat,4,1121.39,1291.11,52.88,116.84,-1661.88,-88545.94,-90207.82,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570MEX4002,105,HARD,PR00053183,570MEX4002.2.2.2,2.2.2 Developme,16,572.77,10076.95,1464.23,8039.95,-1661.88,-88545.94,-90207.82,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
570MEX4002,105,HARD,PR00053158,570MEX4002.1.1.3,1.1.3 Identific,1,0.00,23.75,11.73,12.02,-1661.88,-88545.94,-90207.82,YES,FM_ONLY_EXHAUSTED,NO,PASS
570MEX4002,105,HARD,PR00053178,570MEX4002.2.1.1,2.1.1 Diagnosis,4,0.00,6189.37,6188.30,1.07,-1661.88,-88545.94,-90207.82,YES,FM_ONLY_EXHAUSTED,NO,PASS
570MEX4002,105,HARD,PR00053182,570MEX4002.2.2.1,2.2.1 Analysis,2,0.00,478.88,11.17,467.71,-1661.88,-88545.94,-90207.82,YES,FM_ONLY_EXHAUSTED,NO,PASS
570MEX4002,105,HARD,PR00053185,570MEX4002.2.2.4,2.2.4 Follow-up,6,0.00,0.00,,0.00,-1661.88,-88545.94,-90207.82,NO,FM_ONLY_EXHAUSTED,NO,PASS
570MEX4002,105,HARD,PR00053186,570MEX4002.2.2.5,2.2.5 Local pub,6,0.00,0.00,,0.00,-1661.88,-88545.94,-90207.82,NO,FM_ONLY_EXHAUSTED,NO,PASS
570MEX4002,105,HARD,PR00053187,570MEX4002.2.2.6,2.2.6 Exchange,6,0.00,0.00,,0.00,-1661.88,-88545.94,-90207.82,NO,FM_ONLY_EXHAUSTED,NO,PASS
526CMB5001,105,HARD,PR00051641,526CMB5001.5.1,Project Coordinator,109,65778.64,357463.18,45606.89,246077.65,-3135.93,-86754.55,-89890.48,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
526CMB5001,105,HARD,PR00051599,526CMB5001.1.1.2,Activity 1.1.2. Record and Digital Archi,5,37140.00,57738.00,15722.00,4876.00,-3135.93,-86754.55,-89890.48,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
526CMB5001,105,HARD,PR00051643,526CMB5001.5.3,National Project Officer,36,23069.84,60991.37,12220.15,25701.38,-3135.93,-86754.55,-89890.48,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
526CMB5001,105,HARD,PR00051611,526CMB5001.2.1.3,Activity 2.1.3. Scientific research,1,10605.00,12500.00,,1895.00,-3135.93,-86754.55,-89890.48,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
526CMB5001,105,HARD,PR00051609,526CMB5001.2.1.1,Activity 2.1.1. Integrated Management pl,1,5619.00,28500.00,,22881.00,-3135.93,-86754.55,-89890.48,NO,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
