fund,fund_type,fund_desc,wbs_objnr,wbs_posid,wbs_post1,link_tier,ps_pool_2026,fm_pool_2026_min,fm_blocking_bucket,state,deficit_severity_rank,postings_count_2024_26,wbs_fund_count
189MOR0401,,,PR00055533,189MOR0401.4,Évaluation et certification,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,2072,2,1
189MOR0401,,,PR00055534,189MOR0401.5,"MEL (Monitoring, évaluation and reportin",DERIVED,0.0,0.0,,BOTH-EXHAUSTED,2073,2,1
189MOR0401,,,PR00055535,189MOR0401.6,Contingency,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,2074,1,1
189MOR0401,,,PR00055536,189MOR0401.7,PSC,DERIVED,2247.36,0.0,,FM-EXHAUSTED,2075,5,1
191AIP2041,104,,PR00039848,191AIP2041,IOC Function D: Assessment & Information,HARD,0.0,0.0,,BOTH-EXHAUSTED,2076,1,1
191AIP2041,104,,PR00039850,191AIP2041.2,GEBCO,HARD,0.0,0.0,,BOTH-EXHAUSTED,2077,6,1
191AIP2041,104,,PR00039852,191AIP2041.4,Climate change adaptation in coastal zon,HARD,0.0,0.0,,BOTH-EXHAUSTED,2078,1,1
191AIP2042,104,,PR00047961,191AIP2042.1,"Follow-up to SDGs, WOA & State of the oc",HARD,0.0,1226.06,IOC/80,ALIGNED,2079,53,1
191AIP2042,104,,PR00047962,191AIP2042.2,GEBCO,HARD,111.15,17515.17,IOC/11,ALIGNED,8232,5,1
191AIP2042,104,,PR00047963,191AIP2042.3,Science for reducing nutrient enrichment,HARD,0.0,1226.06,IOC/80,PS-EXHAUSTED,2080,2,1
191AIP2042,104,,PR00047964,191AIP2042.4,Climate change adaptation in coastal zon,HARD,0.0,1226.06,IOC/80,PS-EXHAUSTED,2081,70,1
191AIP2043,104,,PR00057744,191AIP2043.1.2,IOC State of the Ocean Report,HARD,1291.46,87082.28,IOC/11,ALIGNED,9522,1,1
191AIP2043,104,,PR00057745,191AIP2043.1.3,SDG Indicator Reporting,HARD,50.83,2233.98,IOC/10',ALIGNED,7955,7,1
191AIP2043,104,,PR00057746,191AIP2043.2,GEBCO,HARD,29048.41,119.76,IOC/40,ALIGNED,8267,5,1
191AIP2043,104,,PR00057747,191AIP2043.3,Science for reducing nutrient,HARD,1819.46,15.75,IOC/50,ALIGNED,7643,10,1
191AIP2043,104,,PR00057748,191AIP2043.4,Climate change adaptation in c,HARD,-1295.68,2233.98,IOC/10',PS-EXHAUSTED,1306,40,1
191EWS2041,104,,PR00039839,191EWS2041,IOC Function C: Early Warning & Services,HARD,0.0,0.0,,BOTH-EXHAUSTED,2082,1,1
191EWS2041,104,,PR00039841,191EWS2041.2,ICG PTWS,HARD,0.0,0.0,,BOTH-EXHAUSTED,2083,15,1
191EWS2041,104,,PR00039842,191EWS2041.3,ICG CARIBE-EWS,HARD,0.0,0.0,,BOTH-EXHAUSTED,2084,3,1
191EWS2041,104,,PR00039845,191EWS2041.6,GLOSS - tsunami,HARD,0.0,0.0,,BOTH-EXHAUSTED,2085,36,1
191EWS2042,104,,PR00047995,191EWS2042.2,ICG PTWS,HARD,1.52,4344.76,IOC/11,ALIGNED,7477,75,1
191EWS2042,104,,PR00047996,191EWS2042.3,ICG CARIBE-EWS,HARD,1.52,4344.76,IOC/11,ALIGNED,7478,24,1
191EWS2042,104,,PR00047997,191EWS2042.4,TOWs & inter-regional coordination,HARD,0.0,8976.0,IOC/20,PS-EXHAUSTED,2086,18,1
191EWS2042,104,,PR00047998,191EWS2042.5,IOTIC,HARD,194.0,0.0,IOC/10',FM-EXHAUSTED,2087,5,1
191EWS2042,104,,PR00047999,191EWS2042.6,GLOSS - tsunami,HARD,36673.08,0.0,IOC/10',FM-EXHAUSTED,2088,26,1
191EWS2042,104,,PR00048000,191EWS2042.7,HAB & NIS Research & Monitoring,HARD,0.0,0.0,IOC/10',FM-EXHAUSTED,2089,135,1
191EWS2043,104,,PR00057734,191EWS2043.1,ICG NEAMTWS,HARD,735.74,-6688.7,IOC/40,FM-EXHAUSTED,998,25,1
191EWS2043,104,,PR00057735,191EWS2043.2,ICG PTWS,HARD,71877.5,-6688.7,IOC/40,FM-EXHAUSTED,999,6,1
191EWS2043,104,,PR00057736,191EWS2043.3,ICG CARIBE-EWS,HARD,58892.65,-6688.7,IOC/40,FM-EXHAUSTED,1000,11,1
191EWS2043,104,,PR00057737,191EWS2043.4,TOWs & inter-regional coordina,HARD,4148.6,-6688.7,IOC/40,FM-EXHAUSTED,1001,3,1
191EWS2043,104,,PR00057738,191EWS2043.5,IOTIC,HARD,-49.23,3674.78,IOC/10',PS-EXHAUSTED,1834,20,1
191EWS2043,104,,PR00057739,191EWS2043.6,GLOSS - tsunami,HARD,86559.04,3674.78,IOC/10',ALIGNED,10203,3,1
191EWS2043,104,,PR00057740,191EWS2043.7,HAB & NIS Research & Monitorin,HARD,22276.27,-6688.7,IOC/40,FM-EXHAUSTED,1002,9,1
191ICD2041,104,,PR00039865,191ICD2041,IOC Function F: Capacity Development,HARD,0.0,0.0,,BOTH-EXHAUSTED,2090,1,1
191ICD2041,104,,PR00039866,191ICD2041.1,CD coordination (incl. TMT),HARD,0.0,0.0,,BOTH-EXHAUSTED,2091,6,1
191ICD2041,104,,PR00039868,191ICD2041.3,Ocean Literacy,HARD,0.0,0.0,,BOTH-EXHAUSTED,2092,15,1
191ICD2041,104,,PR00039871,191ICD2041.6,WESTPAC Capacity development workplans,HARD,0.0,0.0,,BOTH-EXHAUSTED,2093,2,1
191ICD2042,104,,PR00047832,191ICD2042.1,CD coordination (incl. TMT),HARD,968.23,11449.3,IOC/10',ALIGNED,9359,162,1
191ICD2042,104,,PR00047833,191ICD2042.2,GOSR,HARD,0.0,13273.93,IOC/11,PS-EXHAUSTED,2094,9,1
191ICD2042,104,,PR00047834,191ICD2042.3,Ocean Literacy,HARD,0.0,-5447.62,IOC/20,BOTH-EXHAUSTED,1037,99,1
191ICD2042,104,,PR00047835,191ICD2042.4,IOCAFRICA Capacity development workplans,HARD,19.92,11449.3,IOC/10',ALIGNED,7674,11,1
191ICD2042,104,,PR00047836,191ICD2042.5,IOCARIBE Capacity development workplans,HARD,5584.02,-5447.62,IOC/20,FM-EXHAUSTED,1038,121,1
191ICD2042,104,,PR00047837,191ICD2042.6,WESTPAC Capacity development workplans,HARD,1620.01,-13.17,IOC/30,FM-EXHAUSTED,1882,214,1
191ICD2043,104,,PR00057762,191ICD2043.1.1,Overall coordination,HARD,6.6,0.0,IOC/40,FM-EXHAUSTED,2095,21,1
191ICD2043,104,,PR00057763,191ICD2043.1.2,OTGA,HARD,-0.0,19313.65,IOC/10',PS-EXHAUSTED,2096,6,1
191ICD2043,104,,PR00057764,191ICD2043.1.3,Traineeships,HARD,8893.95,19313.65,IOC/10',ALIGNED,10729,2,1
191ICD2043,104,,PR00057765,191ICD2043.2,GOSR,HARD,1080.0,30309.76,IOC/11,ALIGNED,9433,2,1
191ICD2043,104,,PR00057768,191ICD2043.3.2,OL in Europe through Regional,HARD,82372.44,19313.65,IOC/10',ALIGNED,11060,8,1
191ICD2043,104,,PR00057769,191ICD2043.4,IOCAFRICA Capacity development,HARD,97592.67,19313.65,IOC/10',ALIGNED,11061,9,1
191ICD2043,104,,PR00057770,191ICD2043.5,IOCARIBE Capacity development,HARD,19002.51,30309.76,IOC/11,ALIGNED,11054,1,1
191ICD2043,104,,PR00057771,191ICD2043.6,WESTPAC Capacity development w,HARD,75309.22,4762.8,IOC/30,ALIGNED,10363,97,1
191IOC9000,104,,PR00007340,191IOC9000,REVENUE IOC NEW SPECIAL ACCOUNT,HARD,116215.9,115985.22,IOC/REVENUE,ALIGNED,11431,62,1
191ORS2041,104,,PR00039810,191ORS2041,IOC Function A: Ocean Research,HARD,0.0,0.0,,BOTH-EXHAUSTED,2097,1,1
191ORS2041,104,,PR00039812,191ORS2041.2,Ocean Carbon & Acidification,HARD,0.0,0.0,,BOTH-EXHAUSTED,2098,10,1
191ORS2041,104,,PR00041330,191ORS2041.3.1,CC impact on ecosystems,HARD,0.0,0.0,,BOTH-EXHAUSTED,2099,8,1
191ORS2042,104,,PR00047547,191ORS2042.2,Ocean Carbon & Acidification,HARD,0.0,0.0,,FM-EXHAUSTED,2100,257,1
191ORS2042,104,,PR00047549,191ORS2042.3.1,CC impact on ecosystems,HARD,0.0,0.0,,BOTH-EXHAUSTED,2101,19,1
191ORS2043,104,,PR00057709,191ORS2043.2.1,Ocean Acidification,HARD,22092.61,2585.37,IOC/10',ALIGNED,9998,21,1
191ORS2043,104,,PR00057712,191ORS2043.3.1,Climate Change Understanding & Mitigatio,HARD,41677.7,-5051.28,IOC/50,FM-EXHAUSTED,1054,1,1
191ORS2043,104,,PR00058077,191ORS2043.2.2,Blue Carbon,HARD,16592.24,2585.37,IOC/10',ALIGNED,9999,28,1
191OSD2041,104,,PR00039833,191OSD2041,IOC Function B: Observing System & Data,HARD,0.0,0.0,,BOTH-EXHAUSTED,2102,1,1
191OSD2041,104,,PR00039838,191OSD2041.1.1,GOOS Office,HARD,0.0,0.0,,BOTH-EXHAUSTED,2103,3,1
191OSD2041,104,,PR00041332,191OSD2041.5.1,IODE,HARD,0.0,0.0,,BOTH-EXHAUSTED,2104,14,1
191OSD2041,104,,PR00041335,191OSD2041.5.2.2,OBIS development,HARD,0.0,0.0,,BOTH-EXHAUSTED,2105,5,1
191OSD2042,104,,PR00047570,191OSD2042.1.1,GOOS Office,HARD,0.0,2388.4,IOC/80,PS-EXHAUSTED,2106,14,1
191OSD2042,104,,PR00047572,191OSD2042.1.3,GLOSS (long term sea level observations,HARD,0.0,59000.0,IOC/11,PS-EXHAUSTED,2107,105,1
191OSD2042,104,,PR00047573,191OSD2042.1.4,DBCP Capacity Development,HARD,0.0,2388.4,IOC/80,PS-EXHAUSTED,2108,70,1
191OSD2042,104,,PR00047575,191OSD2042.3,Ocean forecast services & applications,HARD,0.0,59000.0,IOC/11,PS-EXHAUSTED,2109,4,1
191OSD2042,104,,PR00047577,191OSD2042.4.1,IODE,HARD,0.0,59000.0,IOC/11,PS-EXHAUSTED,2110,54,1
191OSD2042,104,,PR00047579,191OSD2042.4.2.1,EMODNET biology,HARD,0.0,2388.4,IOC/80,PS-EXHAUSTED,2111,24,1
191OSD2042,104,,PR00047580,191OSD2042.4.2.2,OBIS development,HARD,0.0,59000.0,IOC/11,PS-EXHAUSTED,2112,87,1
191OSD2042,104,,PR00049776,191OSD2042.1.2.1,GOOS Africa,HARD,0.0,2388.4,IOC/80,PS-EXHAUSTED,2113,71,1
191OSD2043,104,,PR00057716,191OSD2043.1.1,GOOS Office,HARD,6508.9,0.0,IOC/40,FM-EXHAUSTED,2114,33,1
191OSD2043,104,,PR00057725,191OSD2043.3,Ocean forecast services & appl,HARD,4798.02,1494.03,IOC/50,ALIGNED,9603,40,1
191OSD2043,104,,PR00057727,191OSD2043.4.1,IODE,HARD,190004.47,0.0,IOC/40,FM-EXHAUSTED,2115,27,1
191OSD2043,104,,PR00057729,191OSD2043.4.2.1,EMODNET biology,HARD,7247.42,2870.93,IOC/10',ALIGNED,10063,4,1
191OSD2043,104,,PR00057730,191OSD2043.4.2.2,OBIS development,HARD,987.56,0.0,IOC/40,FM-EXHAUSTED,2116,3,1
191RCG2041,104,,PR00039853,191RCG2041,IOC Function E: Sustainable Management &,HARD,0.0,0.0,,BOTH-EXHAUSTED,2117,1,1
191RCG2041,104,,PR00039854,191RCG2041.1,IOC Governance (representation & interse,HARD,0.0,0.0,,BOTH-EXHAUSTED,2118,1,1
191RCG2041,104,,PR00039862,191RCG2041.6.2,Outreach and communication,HARD,0.0,0.0,,BOTH-EXHAUSTED,2119,2,1
191RCG2042,104,,PR00047950,191RCG2042.1,IOC Governance (representation & interse,HARD,0.0,0.0,IOC/40,BOTH-EXHAUSTED,2120,21,1
191RCG2042,104,,PR00047951,191RCG2042.2,IOCARIBE (office support & intersessiona,HARD,0.0,0.0,IOC/40,BOTH-EXHAUSTED,2121,61,1
191RCG2042,104,,PR00047953,191RCG2042.4,WESTPAC (office support & intersessional,HARD,0.0,0.0,IOC/40,BOTH-EXHAUSTED,2122,96,1
191RCG2042,104,,PR00047957,191RCG2042.6.2,Outreach and communication,HARD,439.73,0.0,IOC/40,FM-EXHAUSTED,2123,74,1
191RCG2042,104,,PR00047959,191RCG2042.7,ICAM & Marine Spatial Planning,HARD,379.84,7336.78,IOC/10',ALIGNED,8809,27,1
191RCG2043,104,,PR00057751,191RCG2043.2,IOCARIBE (office support & int,HARD,42581.7,161.52,IOC/20,ALIGNED,8396,25,1
191RCG2043,104,,PR00057752,191RCG2043.3,IOCAFRICA (office support & in,HARD,7935.66,2933.01,IOC/50,ALIGNED,10070,4,1
191RCG2043,104,,PR00057754,191RCG2043.5,IOCINDIO (intersessional coord,HARD,6033.55,9197.74,IOC/10',ALIGNED,10513,9,1
191RCG2043,104,,PR00057757,191RCG2043.6.2,Outreach and communication,HARD,41769.03,-6800.0,IOC/40,FM-EXHAUSTED,997,21,1
193EWS2041,104,,PR00039885,193EWS2041,ICG-IOTWMS Secretariat,HARD,0.0,0.0,,BOTH-EXHAUSTED,2124,2,1
193EWS2042,104,,PR00047567,193EWS2042,ICG-IOTWMS Secretariat,HARD,-399934.58,-400000.0,PRT/REVENUE,BOTH-EXHAUSTED,345,510,1
193EWS2043,104,,PR00057785,193EWS2043,Top WBS: ICG-IOTWMS Secretariat,HARD,573530.92,4245.0,PRT/10',ALIGNED,10300,66,1
193OPS2041,104,,PR00039886,193OPS2041,OceanOPS,HARD,0.0,0.0,,BOTH-EXHAUSTED,2125,2,1
193OPS2041,104,,PR00039887,193OPS2041.1,OCEANOPS,HARD,0.0,0.0,,BOTH-EXHAUSTED,2126,3,1
193OPS2041,104,,PR00041469,193OPS2041.2.2,Argo General Coordination,HARD,0.0,0.0,,BOTH-EXHAUSTED,2127,6,1
193OPS2042,104,,PR00047561,193OPS2042,OceanOPS,HARD,16685.79,0.0,,FM-EXHAUSTED,2128,7,1
193OPS2042,104,,PR00047562,193OPS2042.1,OCEANOPS,HARD,16685.79,0.0,,FM-EXHAUSTED,2129,67,1
193OPS2042,104,,PR00047564,193OPS2042.2.1,Argo Director Fund,HARD,0.0,0.0,,BOTH-EXHAUSTED,2130,46,1
193OPS2042,104,,PR00047565,193OPS2042.2.2,Argo General Coordination,HARD,0.0,0.0,,BOTH-EXHAUSTED,2131,224,1
193OPS2043,104,,PR00058017,193OPS2043,Top WBS: OceanOPS,HARD,177064.73,99826.76,BRE/REVENUE,ALIGNED,11414,2,1
193OPS2043,104,,PR00058021,193OPS2043.2.2,Argo General Coordination,HARD,90.07,1909.93,BRE/13,ALIGNED,8157,1,1
193UND2041,104,,PR00039873,193UND2041,UN Decade of Ocean Science for Sustainab,HARD,0.0,0.0,,BOTH-EXHAUSTED,2132,2,1
193UND2041,104,,PR00039874,193UND2041.1,Overall coordination,HARD,0.0,0.0,,BOTH-EXHAUSTED,2133,75,1
193UND2041,104,,PR00039875,193UND2041.2,Communication & Engagement,HARD,0.0,0.0,,BOTH-EXHAUSTED,2134,4,1
193UND2041,104,,PR00039876,193UND2041.3,Action Plan,HARD,0.0,0.0,,BOTH-EXHAUSTED,2135,6,1
193UND2042,104,,PR00047982,193UND2042,UN Decade of Ocean Science for Sustainab,HARD,-1596684.17,-1700000.0,IOC/REVENUE,BOTH-EXHAUSTED,233,27,1
193UND2042,104,,PR00047983,193UND2042.1,Overall coordination,HARD,7709.68,0.0,IOC/40,FM-EXHAUSTED,2136,826,1
193UND2042,104,,PR00047984,193UND2042.2,Communication,HARD,0.0,-1700000.0,IOC/REVENUE,BOTH-EXHAUSTED,234,55,1
193UND2042,104,,PR00047985,193UND2042.3,Outreach & engagement,HARD,46.94,46244.16,IOC/20,ALIGNED,7907,195,1
193UND2042,104,,PR00047987,193UND2042.4.1,IOCAFRICA,HARD,0.0,-1700000.0,IOC/REVENUE,BOTH-EXHAUSTED,235,27,1
193UND2042,104,,PR00047992,193UND2042.5,ECOPS Programme,HARD,47.25,46244.16,IOC/20,ALIGNED,7909,76,1
193UND2043,104,,PR00058023,193UND2043,Top WBS: UN Decade of Ocean Science for,HARD,3139330.94,1750545.89,IOC/REVENUE,ALIGNED,11569,2,1
193UND2043,104,,PR00058024,193UND2043.1,Overall coordination,HARD,675159.69,15069.85,IOC/13,ALIGNED,10973,79,1
193UND2043,104,,PR00058026,193UND2043.3,Outreach and engagement,HARD,98757.18,32610.95,IOC/20,ALIGNED,11238,1,1
193UND2043,104,,PR00058028,193UND2043.4.1,IOCAFRICA,HARD,25160.01,15069.85,IOC/13,ALIGNED,10974,12,1
193UND2043,104,,PR00058029,193UND2043.4.2,IOCARIBE,HARD,556.03,188.97,IOC/50,ALIGNED,8465,39,1
193UND2043,104,,PR00058033,193UND2043.5,ECOPS Programme,HARD,37695.03,32610.95,IOC/20,ALIGNED,11239,6,1
196DIP4041,106,,PR00039641,196DIP4041,Services for promotional activities 41C5,HARD,0.0,0.0,,BOTH-EXHAUSTED,2137,26,1
196DIP4042,104,,PR00047539,196DIP4042,Top WBS: Services for promotional activi,HARD,-40926.53,-47296.59,WHC/REVENUE,BOTH-EXHAUSTED,539,236,1
196DIP4043,104,,PR00057635,196DIP4043,Top WBS: Services for promotional activi,HARD,85337.31,44111.56,WHC/REVENUE,ALIGNED,11312,1,1
196EAR4040,106,,PR00032793,196EAR4040,Earmarked Contributions - 40 C/5,HARD,0.0,0.0,,BOTH-EXHAUSTED,2138,1,1
196EAR4040,106,,PR00033163,196EAR4040.21,Initiative on Heritage Religious,HARD,0.0,0.0,,BOTH-EXHAUSTED,2139,1,1
196EAR4040,106,,PR00033807,196EAR4040.11.2.1,Manovo-Gounda St Floris NP $1M,HARD,0.0,0.0,,BOTH-EXHAUSTED,2140,2,1
196EAR4040,106,,PR00033808,196EAR4040.11.2.2,Support DRC $500000,HARD,0.0,0.0,,BOTH-EXHAUSTED,2141,1,1
196EAR4041,106,,PR00039640,196EAR4041,Earmarked Contributions - 41 C/5,HARD,235683.38,0.0,,FM-EXHAUSTED,2142,2,1
196EAR4041,106,,PR00039647,196EAR4041.1,1.1.Organization of meetings,HARD,0.0,0.0,,BOTH-EXHAUSTED,2143,32,1
196EAR4041,106,,PR00039659,196EAR4041.13,2.2.6 Marine programme,HARD,0.0,0.0,,BOTH-EXHAUSTED,2144,1,1
196EAR4041,106,,PR00039673,196EAR4041.27,2.4.1. Promotion of Partnerships,HARD,0.0,0.0,,BOTH-EXHAUSTED,2145,26,1
196EAR4041,106,,PR00039714,196EAR4041.28.1,WH Review,HARD,0.0,0.0,,BOTH-EXHAUSTED,2146,1,1
196EAR4041,106,,PR00039715,196EAR4041.28.2,WH maps,HARD,0.0,0.0,,BOTH-EXHAUSTED,2147,16,1
196EAR4041,106,,PR00039727,196EAR4041.23.5,Europe & North America,HARD,0.0,0.0,,BOTH-EXHAUSTED,2148,10,1
196EAR4041,106,,PR00039730,196EAR4041.23.2.3,Norway coordination,HARD,0.0,0.0,,BOTH-EXHAUSTED,2149,34,1
196EAR4041,106,,PR00039735,196EAR4041.26.2,Africa,HARD,0.0,0.0,,BOTH-EXHAUSTED,2150,3,1
196EAR4041,106,,PR00039736,196EAR4041.26.3,Arab States,HARD,0.0,0.0,,BOTH-EXHAUSTED,2151,4,1
196EAR4041,106,,PR00039831,196EAR4041.11.2.8,"Niokolo Koba NP (Senegal) (N, on danger",HARD,0.0,0.0,,BOTH-EXHAUSTED,2152,13,1
196EAR4041,106,,PR00039884,196EAR4041.28.3,Norway communication,HARD,0.0,0.0,,BOTH-EXHAUSTED,2153,1,1
196EAR4041,106,,PR00041071,196EAR4041.30.1,Global,HARD,0.0,0.0,,BOTH-EXHAUSTED,2154,1,1
196EAR4041,106,,PR00041287,196EAR4041.11.2.1.1,Decentralization Yaounde,HARD,0.0,0.0,,BOTH-EXHAUSTED,2155,3,1
196EAR4041,106,,PR00041586,196EAR4041.23.2.7,Norway Dja Wildlife Resezerve,HARD,-0.0,0.0,,BOTH-EXHAUSTED,2156,2,1
196EAR4041,106,,PR00041588,196EAR4041.23.2.7.1,Decentralization Yaounde,HARD,0.0,0.0,,BOTH-EXHAUSTED,2157,2,1
196EAR4041,106,,PR00042044,196EAR4041.11.2.9,Preparation of DSOC Africa,HARD,0.0,0.0,,BOTH-EXHAUSTED,2158,21,1
196EAR4041,106,,PR00042059,196EAR4041.28.4,50th anniversary of the WH Convention,HARD,0.0,0.0,,BOTH-EXHAUSTED,2159,16,1
196EAR4041,106,,PR00042449,196EAR4041.23.2.8,Norway Okavango Delta & extension,HARD,0.0,0.0,,BOTH-EXHAUSTED,2160,18,1
196EAR4041,106,,PR00044010,196EAR4041.31.1,Norway RRF,HARD,0.0,0.0,,BOTH-EXHAUSTED,2161,22,1
196EAR4041,106,,PR00045691,196EAR4041.23.2.9,Norway Massif de l'Ennedi,HARD,0.0,0.0,,BOTH-EXHAUSTED,2162,10,1
196EAR4041,106,,PR00047312,196EAR4041.8.1,Europe & North America,HARD,0.0,0.0,,BOTH-EXHAUSTED,2163,8,1
196EAR4041,106,,PR00047326,196EAR4041.26.3.2,Decentr. Egypt 13300 USD,HARD,0.0,0.0,,BOTH-EXHAUSTED,2164,24,1
196EAR4042,104,,PR00048352,196EAR4042,Top WBS: Earmarked Activities (2024-2025,HARD,-11735795.82,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,5,27,1
196EAR4042,104,,PR00048353,196EAR4042.1,1.1. Organisation of meetings,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,6,250,1
196EAR4042,104,,PR00048361,196EAR4042.11.1,Global,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,7,1,1
196EAR4042,104,,PR00048365,196EAR4042.11.2.1.1,Decentr. Yaounde,HARD,0.0,56905.21,WHC/20,PS-EXHAUSTED,2165,95,1
196EAR4042,104,,PR00048366,196EAR4042.11.2.10,Virunga National Park (RDC),HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,8,2,1
196EAR4042,104,,PR00048369,196EAR4042.11.2.3.1,Decentr. Yaounde,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,9,35,1
196EAR4042,104,,PR00048370,196EAR4042.11.2.4,Salonga NP (RDC),HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,10,1,1
196EAR4042,104,,PR00048371,196EAR4042.11.2.4.1,Decentr. Yaounde,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,11,27,1
196EAR4042,104,,PR00048373,196EAR4042.11.2.5.1,Decentr. Yaounde,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,12,27,1
196EAR4042,104,,PR00048376,196EAR4042.11.2.7,Lake Turkana NP (Kenya),HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,13,91,1
196EAR4042,104,,PR00048378,196EAR4042.11.2.8,Niokolo Koba NP (Senegal),HARD,19394.27,-12659625.38,WHC/REVENUE,FM-EXHAUSTED,14,58,1
196EAR4042,104,,PR00048379,196EAR4042.11.2.8.1,Decentr. Dakar,HARD,0.0,56905.21,WHC/20,ALIGNED,2166,44,1
196EAR4042,104,,PR00048381,196EAR4042.11.2.9,Preparation of DSOCR in Africa,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,15,113,1
196EAR4042,104,,PR00048383,196EAR4042.11.4,Europe NA,HARD,0.0,-12659625.38,WHC/REVENUE,FM-EXHAUSTED,16,50,1
196EAR4042,104,,PR00048387,196EAR4042.13,2.2.6. Marine Programme,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,17,34,1
196EAR4042,104,,PR00048391,196EAR4042.16.1,Global,HARD,-0.0,881.75,WHC/40,PS-EXHAUSTED,2167,60,1
196EAR4042,104,,PR00048393,196EAR4042.16.2.1,"Grand Bassam (Norway, $100,000)",HARD,7580.58,-12659625.38,WHC/REVENUE,FM-EXHAUSTED,18,17,1
196EAR4042,104,,PR00048394,196EAR4042.16.2.2,HUL in Kasubi and Abomey,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,19,78,1
196EAR4042,104,,PR00048398,196EAR4042.2,1.1.9. Cooperation with other Convention,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,20,40,1
196EAR4042,104,,PR00048399,196EAR4042.20,2.2.6 SIDS,HARD,7217.84,2639.31,WHC/10',ALIGNED,10014,41,1
196EAR4042,104,,PR00048405,196EAR4042.23.2.1,Norway Lake Malawi,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,21,8,1
196EAR4042,104,,PR00048406,196EAR4042.23.2.2,Norway Djoudj,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,22,124,1
196EAR4042,104,,PR00048407,196EAR4042.23.2.2.1,Decentr. Dakar (5000 fr 2021),HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,23,46,1
196EAR4042,104,,PR00048408,196EAR4042.23.2.3,Norway-Coordination,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,24,434,1
196EAR4042,104,,PR00048410,196EAR4042.23.2.5,Norway Complex WAP,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,25,25,1
196EAR4042,104,,PR00048412,196EAR4042.23.2.6.1,Decentr. Yaounde,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,26,27,1
196EAR4042,104,,PR00048413,196EAR4042.23.2.7,Norway Dja Wildlife Reserve,HARD,11391.89,-12659625.38,WHC/REVENUE,FM-EXHAUSTED,27,4,1
196EAR4042,104,,PR00048414,196EAR4042.23.2.7.1,Decentr. Yaounde,HARD,0.0,11558.06,WHC/11,ALIGNED,2168,183,1
196EAR4042,104,,PR00048415,196EAR4042.23.2.7.2,"Decentr. Yaounde ($100,000)",HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,28,61,1
196EAR4042,104,,PR00048416,196EAR4042.23.2.8,Norway Okavango Delta & extension,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,29,179,1
196EAR4042,104,,PR00048418,196EAR4042.23.2.9,Norway Massif de l'Ennedi,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,30,23,1
196EAR4042,104,,PR00048421,196EAR4042.23.5,Europe & North America,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,31,45,1
196EAR4042,104,,PR00048423,196EAR4042.25,2.3.1. Education & World Heritage,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,32,61,1
196EAR4042,104,,PR00048426,196EAR4042.26.2,Africa,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,33,66,1
196EAR4042,104,,PR00048428,196EAR4042.26.3,Arab States,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,34,7,1
196EAR4042,104,,PR00048431,196EAR4042.26.4,Asia-Pacific,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,35,7,1
196EAR4042,104,,PR00048433,196EAR4042.27,2.4.1. Promotion of Partnerships,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,36,223,1
196EAR4042,104,,PR00048435,196EAR4042.28.1,WH Review,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,37,29,1
196EAR4042,104,,PR00048436,196EAR4042.28.2,WH Map,HARD,0.0,-12659625.38,WHC/REVENUE,BOTH-EXHAUSTED,38,226,1
