wbs_objnr,wbs_posid,wbs_post1,fund,fund_type,fund_count_on_wbs,fund_consumption_2024_26,total_consumption_2024_26,fund_share_pct,postings_count_2024_26
PR00027627,680REV9001,Management Cost PFF technical account,526INT2008,105,1211,3147.36,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,526INT4003,105,1211,4172.66,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,526INT4004,105,1211,10966.34,48376526.57,0.02,11
PR00027627,680REV9001,Management Cost PFF technical account,526IRA1000,105,1211,114897.63,48376526.57,0.24,22
PR00027627,680REV9001,Management Cost PFF technical account,526IRQ1000,105,1211,265121.42,48376526.57,0.55,26
PR00027627,680REV9001,Management Cost PFF technical account,526IVC5000,105,1211,26536.46,48376526.57,0.05,17
PR00027627,680REV9001,Management Cost PFF technical account,526MAG2000,105,1211,191906.31,48376526.57,0.4,26
PR00027627,680REV9001,Management Cost PFF technical account,526MOR5000,105,1211,9643.54,48376526.57,0.02,18
PR00027627,680REV9001,Management Cost PFF technical account,526MYA5001,105,1211,587.78,48376526.57,0.0,5
PR00027627,680REV9001,Management Cost PFF technical account,526PAK1000,105,1211,56572.76,48376526.57,0.12,1
PR00027627,680REV9001,Management Cost PFF technical account,526PER4000,105,1211,47713.72,48376526.57,0.1,4
PR00027627,680REV9001,Management Cost PFF technical account,526PHI1000,105,1211,198633.97,48376526.57,0.41,18
PR00027627,680REV9001,Management Cost PFF technical account,526RAF1005,105,1211,16346.28,48376526.57,0.03,7
PR00027627,680REV9001,Management Cost PFF technical account,526RAF1007,105,1211,215057.88,48376526.57,0.44,26
PR00027627,680REV9001,Management Cost PFF technical account,526RAF1008,105,1211,34963.57,48376526.57,0.07,25
PR00027627,680REV9001,Management Cost PFF technical account,526RAF1009,105,1211,128909.49,48376526.57,0.27,25
PR00027627,680REV9001,Management Cost PFF technical account,526RAF2001,105,1211,4773.0,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,526RAF4000,105,1211,8909.03,48376526.57,0.02,10
PR00027627,680REV9001,Management Cost PFF technical account,526RAS1033,105,1211,24817.24,48376526.57,0.05,14
PR00027627,680REV9001,Management Cost PFF technical account,526RAS1034,105,1211,51.01,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,526RAS1035,105,1211,9600.85,48376526.57,0.02,13
PR00027627,680REV9001,Management Cost PFF technical account,526RAS1036,105,1211,22604.82,48376526.57,0.05,25
PR00027627,680REV9001,Management Cost PFF technical account,526RAS1037,105,1211,4562.79,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,526RAS4022,105,1211,11231.94,48376526.57,0.02,8
PR00027627,680REV9001,Management Cost PFF technical account,526RAS4023,105,1211,15011.72,48376526.57,0.03,19
PR00027627,680REV9001,Management Cost PFF technical account,526RAS4026,105,1211,14705.76,48376526.57,0.03,8
PR00027627,680REV9001,Management Cost PFF technical account,526RAS4027,105,1211,26756.67,48376526.57,0.06,23
PR00027627,680REV9001,Management Cost PFF technical account,526RAS4028,105,1211,43877.75,48376526.57,0.09,20
PR00027627,680REV9001,Management Cost PFF technical account,526RAS4029,105,1211,4944.23,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,526TLS1001,105,1211,155020.92,48376526.57,0.32,26
PR00027627,680REV9001,Management Cost PFF technical account,527RAF4000,105,1211,17951.96,48376526.57,0.04,18
PR00027627,680REV9001,Management Cost PFF technical account,529AUL1000,105,1211,135.0,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,529GLO2001,105,1211,16555.38,48376526.57,0.03,17
PR00027627,680REV9001,Management Cost PFF technical account,530GLO5000,105,1211,13481.38,48376526.57,0.03,9
PR00027627,680REV9001,Management Cost PFF technical account,531RAF2000,105,1211,43799.85,48376526.57,0.09,19
PR00027627,680REV9001,Management Cost PFF technical account,533GLO1000,105,1211,116.38,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,533GLO1001,105,1211,38327.51,48376526.57,0.08,24
PR00027627,680REV9001,Management Cost PFF technical account,533GLO1002,105,1211,41824.12,48376526.57,0.09,13
PR00027627,680REV9001,Management Cost PFF technical account,534AFG4005,105,1211,23318.93,48376526.57,0.05,15
PR00027627,680REV9001,Management Cost PFF technical account,534AFG4006,105,1211,128780.93,48376526.57,0.27,25
PR00027627,680REV9001,Management Cost PFF technical account,534BIH4000,105,1211,2561.46,48376526.57,0.01,2
PR00027627,680REV9001,Management Cost PFF technical account,534GLO4003,105,1211,483.97,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,534GLO5000,105,1211,8303.94,48376526.57,0.02,11
PR00027627,680REV9001,Management Cost PFF technical account,534IRQ1001,105,1211,1370.56,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,534IRQ1002,105,1211,162754.37,48376526.57,0.34,26
PR00027627,680REV9001,Management Cost PFF technical account,534IRQ1003,105,1211,2589.2,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,534JOR4005,105,1211,64676.89,48376526.57,0.13,26
PR00027627,680REV9001,Management Cost PFF technical account,534LEB4002,105,1211,62932.03,48376526.57,0.13,17
PR00027627,680REV9001,Management Cost PFF technical account,534PAK1000,105,1211,40306.13,48376526.57,0.08,5
PR00027627,680REV9001,Management Cost PFF technical account,534PAK1001,105,1211,25972.2,48376526.57,0.05,18
PR00027627,680REV9001,Management Cost PFF technical account,534PAL4001,105,1211,3704.16,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,534RAF5000,105,1211,9704.38,48376526.57,0.02,7
PR00027627,680REV9001,Management Cost PFF technical account,534SUD1001,105,1211,44441.13,48376526.57,0.09,16
PR00027627,680REV9001,Management Cost PFF technical account,534SUD4000,105,1211,19718.4,48376526.57,0.04,9
PR00027627,680REV9001,Management Cost PFF technical account,534UKR4000,105,1211,43674.52,48376526.57,0.09,15
PR00027627,680REV9001,Management Cost PFF technical account,537CMB4001,105,1211,63900.04,48376526.57,0.13,24
PR00027627,680REV9001,Management Cost PFF technical account,537CMB4002,105,1211,3962.76,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,537CMB4003,105,1211,1924.18,48376526.57,0.0,6
PR00027627,680REV9001,Management Cost PFF technical account,537CMB4004,105,1211,1394.13,48376526.57,0.0,5
PR00027627,680REV9001,Management Cost PFF technical account,537EGY4000,105,1211,17130.43,48376526.57,0.04,10
PR00027627,680REV9001,Management Cost PFF technical account,537GLO0001,105,1211,33263.48,48376526.57,0.07,22
PR00027627,680REV9001,Management Cost PFF technical account,537GLO2000,105,1211,14278.72,48376526.57,0.03,9
PR00027627,680REV9001,Management Cost PFF technical account,537GLO3000,105,1211,28034.68,48376526.57,0.06,18
PR00027627,680REV9001,Management Cost PFF technical account,537GLO3001,105,1211,6517.62,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,537GLO4000,105,1211,24490.1,48376526.57,0.05,24
PR00027627,680REV9001,Management Cost PFF technical account,537INT2000,105,1211,540.0,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,537INT2001,105,1211,2980.21,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,537INT4000,105,1211,15019.55,48376526.57,0.03,10
PR00027627,680REV9001,Management Cost PFF technical account,537INT5000,105,1211,7514.91,48376526.57,0.02,12
PR00027627,680REV9001,Management Cost PFF technical account,537NEP4000,105,1211,15021.12,48376526.57,0.03,13
PR00027627,680REV9001,Management Cost PFF technical account,537RAF4002,105,1211,21372.68,48376526.57,0.04,20
PR00027627,680REV9001,Management Cost PFF technical account,537RAF4004,105,1211,20009.05,48376526.57,0.04,13
PR00027627,680REV9001,Management Cost PFF technical account,537RAF4005,105,1211,7542.91,48376526.57,0.02,7
PR00027627,680REV9001,Management Cost PFF technical account,537RAF4006,105,1211,20926.23,48376526.57,0.04,10
PR00027627,680REV9001,Management Cost PFF technical account,537RAF5001,105,1211,9613.44,48376526.57,0.02,9
PR00027627,680REV9001,Management Cost PFF technical account,537RAS3000,105,1211,2968.91,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,537RAS4001,105,1211,19256.36,48376526.57,0.04,19
PR00027627,680REV9001,Management Cost PFF technical account,537RAS4002,105,1211,10226.86,48376526.57,0.02,8
PR00027627,680REV9001,Management Cost PFF technical account,537RAS5001,105,1211,12885.42,48376526.57,0.03,11
PR00027627,680REV9001,Management Cost PFF technical account,537RLA2000,105,1211,352.76,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,537RLA2001,105,1211,19960.18,48376526.57,0.04,14
PR00027627,680REV9001,Management Cost PFF technical account,537SEN4000,105,1211,2746.59,48376526.57,0.01,8
PR00027627,680REV9001,Management Cost PFF technical account,537SOI4000,105,1211,5659.79,48376526.57,0.01,14
PR00027627,680REV9001,Management Cost PFF technical account,537URT4000,105,1211,11929.4,48376526.57,0.02,11
PR00027627,680REV9001,Management Cost PFF technical account,538GLO2000,105,1211,95363.75,48376526.57,0.2,18
PR00027627,680REV9001,Management Cost PFF technical account,538GLO5000,105,1211,224666.16,48376526.57,0.46,26
PR00027627,680REV9001,Management Cost PFF technical account,538GLO5001,105,1211,11122.4,48376526.57,0.02,18
PR00027627,680REV9001,Management Cost PFF technical account,538GLO5002,105,1211,14408.54,48376526.57,0.03,7
PR00027627,680REV9001,Management Cost PFF technical account,538JOR1000,105,1211,226708.34,48376526.57,0.47,26
PR00027627,680REV9001,Management Cost PFF technical account,538MYA1000,105,1211,100369.0,48376526.57,0.21,13
PR00027627,680REV9001,Management Cost PFF technical account,538RLA1000,105,1211,4259.47,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,542RSS5000,105,1211,40879.22,48376526.57,0.08,15
PR00027627,680REV9001,Management Cost PFF technical account,542SYR1002,105,1211,27977.45,48376526.57,0.06,8
PR00027627,680REV9001,Management Cost PFF technical account,543GLO0001,105,1211,105573.1,48376526.57,0.22,8
PR00027627,680REV9001,Management Cost PFF technical account,545GLO5000,105,1211,221.0,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,545RAF2000,105,1211,42759.06,48376526.57,0.09,11
PR00027627,680REV9001,Management Cost PFF technical account,546GLO2009,105,1211,65857.48,48376526.57,0.14,26
PR00027627,680REV9001,Management Cost PFF technical account,546GLO2010,105,1211,23730.01,48376526.57,0.05,18
PR00027627,680REV9001,Management Cost PFF technical account,546GLO2011,105,1211,12020.64,48376526.57,0.02,5
PR00027627,680REV9001,Management Cost PFF technical account,547RAF1001,105,1211,183101.2,48376526.57,0.38,26
PR00027627,680REV9001,Management Cost PFF technical account,549AFG1000,105,1211,1306.12,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,549AFG5000,105,1211,46976.8,48376526.57,0.1,9
PR00027627,680REV9001,Management Cost PFF technical account,549AFG5001,105,1211,78818.03,48376526.57,0.16,14
PR00027627,680REV9001,Management Cost PFF technical account,549ALG1000,105,1211,42565.47,48376526.57,0.09,16
PR00027627,680REV9001,Management Cost PFF technical account,549BEL3000,105,1211,37148.16,48376526.57,0.08,16
PR00027627,680REV9001,Management Cost PFF technical account,549CMR4000,105,1211,22620.66,48376526.57,0.05,13
PR00027627,680REV9001,Management Cost PFF technical account,549CYP1000,105,1211,34543.17,48376526.57,0.07,22
PR00027627,680REV9001,Management Cost PFF technical account,549CYP1001,105,1211,624.26,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,549ELS1000,105,1211,26141.55,48376526.57,0.05,9
PR00027627,680REV9001,Management Cost PFF technical account,549FRA1000,105,1211,21873.47,48376526.57,0.05,18
PR00027627,680REV9001,Management Cost PFF technical account,549GBS1000,105,1211,21720.14,48376526.57,0.04,8
PR00027627,680REV9001,Management Cost PFF technical account,549GLO1003,105,1211,166804.32,48376526.57,0.34,26
PR00027627,680REV9001,Management Cost PFF technical account,549GLO1005,105,1211,14346.23,48376526.57,0.03,8
PR00027627,680REV9001,Management Cost PFF technical account,549GLO2015,105,1211,45899.64,48376526.57,0.09,22
PR00027627,680REV9001,Management Cost PFF technical account,549GLO2016,105,1211,52522.16,48376526.57,0.11,19
PR00027627,680REV9001,Management Cost PFF technical account,549GLO2017,105,1211,22354.53,48376526.57,0.05,7
PR00027627,680REV9001,Management Cost PFF technical account,549GLO3002,105,1211,6335.38,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,549GLO3003,105,1211,148282.77,48376526.57,0.31,26
PR00027627,680REV9001,Management Cost PFF technical account,549GLO3004,105,1211,9998.53,48376526.57,0.02,14
PR00027627,680REV9001,Management Cost PFF technical account,549GLO4002,105,1211,5836.28,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,549GLO4003,105,1211,142352.35,48376526.57,0.29,26
PR00027627,680REV9001,Management Cost PFF technical account,549GLO5002,105,1211,35222.15,48376526.57,0.07,13
PR00027627,680REV9001,Management Cost PFF technical account,549GLO5003,105,1211,81702.85,48376526.57,0.17,13
PR00027627,680REV9001,Management Cost PFF technical account,549GRE3000,105,1211,17756.62,48376526.57,0.04,13
PR00027627,680REV9001,Management Cost PFF technical account,549INT2005,105,1211,6719.95,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,549INT2006,105,1211,13864.73,48376526.57,0.03,3
PR00027627,680REV9001,Management Cost PFF technical account,549INT2007,105,1211,40701.96,48376526.57,0.08,9
PR00027627,680REV9001,Management Cost PFF technical account,549INT2008,105,1211,54561.27,48376526.57,0.11,18
PR00027627,680REV9001,Management Cost PFF technical account,549INT2009,105,1211,7444.67,48376526.57,0.02,8
PR00027627,680REV9001,Management Cost PFF technical account,549INT3002,105,1211,24857.02,48376526.57,0.05,12
PR00027627,680REV9001,Management Cost PFF technical account,549INT5001,105,1211,115231.19,48376526.57,0.24,16
PR00027627,680REV9001,Management Cost PFF technical account,549IRE1000,105,1211,16861.0,48376526.57,0.03,17
PR00027627,680REV9001,Management Cost PFF technical account,549IRQ1003,105,1211,56480.3,48376526.57,0.12,5
PR00027627,680REV9001,Management Cost PFF technical account,549IRQ1004,105,1211,198431.42,48376526.57,0.41,26
PR00027627,680REV9001,Management Cost PFF technical account,549IRQ1005,105,1211,33563.81,48376526.57,0.07,13
PR00027627,680REV9001,Management Cost PFF technical account,549IRQ4000,105,1211,96593.7,48376526.57,0.2,6
PR00027627,680REV9001,Management Cost PFF technical account,549IRQ4002,105,1211,602.7,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,549IRQ4003,105,1211,250100.01,48376526.57,0.52,25
PR00027627,680REV9001,Management Cost PFF technical account,549JOR1002,105,1211,60534.25,48376526.57,0.13,21
PR00027627,680REV9001,Management Cost PFF technical account,549MOR1000,105,1211,7003.05,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,549MOV4000,105,1211,11892.57,48376526.57,0.02,10
PR00027627,680REV9001,Management Cost PFF technical account,549NIR1000,105,1211,26529.58,48376526.57,0.05,20
PR00027627,680REV9001,Management Cost PFF technical account,549PAL4002,105,1211,15519.57,48376526.57,0.03,18
PR00027627,680REV9001,Management Cost PFF technical account,549RAB4001,105,1211,129937.17,48376526.57,0.27,11
PR00027627,680REV9001,Management Cost PFF technical account,549RAF1000,105,1211,334075.06,48376526.57,0.69,26
PR00027627,680REV9001,Management Cost PFF technical account,549RAF1001,105,1211,52436.3,48376526.57,0.11,19
PR00027627,680REV9001,Management Cost PFF technical account,549RAF2004,105,1211,47133.34,48376526.57,0.1,21
PR00027627,680REV9001,Management Cost PFF technical account,549RAF4002,105,1211,18120.61,48376526.57,0.04,12
PR00027627,680REV9001,Management Cost PFF technical account,549RAS4000,105,1211,117952.1,48376526.57,0.24,12
PR00027627,680REV9001,Management Cost PFF technical account,549RER1001,105,1211,75262.57,48376526.57,0.16,26
PR00027627,680REV9001,Management Cost PFF technical account,549RER1002,105,1211,3332.13,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,549RER2012,105,1211,1629.95,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,549RER2014,105,1211,68467.08,48376526.57,0.14,26
PR00027627,680REV9001,Management Cost PFF technical account,549RER2015,105,1211,60638.82,48376526.57,0.13,24
PR00027627,680REV9001,Management Cost PFF technical account,549RER2016,105,1211,27980.07,48376526.57,0.06,23
PR00027627,680REV9001,Management Cost PFF technical account,549RER2017,105,1211,31884.14,48376526.57,0.07,22
PR00027627,680REV9001,Management Cost PFF technical account,549RER2018,105,1211,69423.53,48376526.57,0.14,26
PR00027627,680REV9001,Management Cost PFF technical account,549RER2019,105,1211,39632.45,48376526.57,0.08,25
